cenario,ponderacao,ano,setor,janela,car,ar_medio,ar_std,n_dias,alpha,beta,r_squared,sigma_resid,n_obs_est,alpha_hac_pv,beta_hac_pv,est_inicio,est_fim,janela_inicio,janela_fim,t_simples,p_simples,t_silva,p_silva,t_bmp,p_bmp,sig5_simples,sig5_silva,sig5_bmp,sig10_simples,sig10_silva,sig10_bmp,selic_prop,ipca_prop,car_exc_selic,car_exc_ipca
completo,EW,2014,Comunicações,espelho_entre_turnos,0.07132071631241749,0.003753721911179868,0.00878934044225787,19,-0.001689212211249002,0.3003788134876171,0.07764559574457064,0.012338628593139972,223,0.02980690377967004,1.0669118468878646e-05,2013-09-27,2014-08-25,2013-09-30,2013-10-24,1.8615838788449741,0.07907283095690776,1.2625190468567415,0.238492854315822,2.3809686782958646,0.0411622839010386,False,False,True,True,False,True,0.008406746031746033,0.0048329365079365074,0.06291397028067146,0.06648777980448098
completo,EW,2014,Comunicações,espelho_ciclo_1sem,-0.041771123213386885,-0.0003396026277511129,0.012114776588064723,123,-0.001689212211249002,0.3003788134876171,0.07764559574457064,0.012338628593139972,223,0.02980690377967004,1.0669118468878646e-05,2013-09-27,2014-08-25,2013-01-02,2013-07-01,-0.31089102744633823,0.7564140150161036,0.6203902707906275,0.5503851828416448,1.0446255340382329,0.32344103285249637,False,False,False,False,False,False,0.05442261904761905,0.031286904761904766,-0.09619374226100594,-0.07305802797529165
completo,EW,2014,Comunicações,espelho_ciclo_2sem,0.08115043702211197,0.0006440510874770792,0.009878807556066653,126,-0.001689212211249002,0.3003788134876171,0.07764559574457064,0.012338628593139972,223,0.02980690377967004,1.0669118468878646e-05,2013-09-27,2014-08-25,2013-07-01,2013-12-30,0.7318145925735282,0.4656515432297206,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,0.02540043702211197,0.04910043702211197
completo,EW,2014,Comunicações,espelho_estendida,0.08115043702211197,0.0006440510874770792,0.009878807556066653,126,-0.001689212211249002,0.3003788134876171,0.07764559574457064,0.012338628593139972,223,0.02980690377967004,1.0669118468878646e-05,2013-09-27,2014-08-25,2013-07-01,2013-12-30,0.7318145925735282,0.4656515432297206,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,0.02540043702211197,0.04910043702211197
completo,EW,2014,Construção e Transporte,antecipacao_45,-0.0149290111246983,-0.00033175580277107334,0.00591093089572313,45,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-08-04,2014-10-03,-0.37650340023238227,0.7083522383767895,-1.1314044368579181,0.2871302210729878,-1.7552549466239606,0.11310433792270147,False,False,False,False,False,False,0.019910714285714285,0.011446428571428571,-0.03483972541041258,-0.026375439696126872
completo,EW,2014,Construção e Transporte,antecipacao_60,-0.037957188859638974,-0.0006326198143273163,0.005450969286480933,60,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-07-14,2014-10-03,-0.8989689270299632,0.37232353992519585,-1.4694893371401725,0.1757689111159837,-2.456045239257273,0.03639400242842905,False,False,True,False,False,True,0.02654761904761905,0.015261904761904763,-0.06450480790725802,-0.053219093621543735
completo,EW,2014,Construção e Transporte,reacao_curta_1t,-0.008115239438441543,-0.0007377490398583222,0.0067440503966237015,11,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-09-29,2014-10-13,-0.3628141266381956,0.7242949651444959,-3.022864272639491,0.014412287789058453,-5.1023445438875665,0.000643113461692435,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.012982302930505035,-0.010913255311457416
completo,EW,2014,Construção e Transporte,reacao_media_1t,-0.02539924472072444,-0.001209487843844021,0.006153051990795573,21,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-09-22,2014-10-20,-0.90078380693603,0.37842271349614576,-3.019139349321656,0.014499518087052188,-6.6490771077586786,9.383759163750227e-05,False,True,True,False,True,True,0.009291666666666667,0.005341666666666667,-0.03469091138739111,-0.030740911387391108
completo,EW,2014,Construção e Transporte,reacao_ampla_1t,-0.041094175772174515,-0.001002296970053037,0.007155480968616707,41,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-09-08,2014-11-03,-0.8969113397408417,0.37513286290662196,-2.9741222305284247,0.015597686788840104,-6.298397472108403,0.00014125267908693395,False,True,True,False,True,True,0.018140873015873017,0.010428968253968255,-0.05923504878804753,-0.05152314402614277
completo,EW,2014,Construção e Transporte,reacao_curta_2t,0.003269757275144468,0.0002972506613767698,0.009172675967541176,11,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-10-20,2014-11-03,0.10747887704311927,0.916534875344533,0.2957485324206351,0.7741321968036297,0.18904797541550666,0.8542496859357649,False,False,False,False,False,False,0.004867063492063492,0.002798015873015873,-0.0015973062169190241,0.00047174140212859466
completo,EW,2014,Construção e Transporte,reacao_media_2t,-0.04690890776339561,-0.002233757512542648,0.007867006901024175,21,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-10-13,2014-11-10,-1.3011762941342178,0.2079893130274797,-0.22250483378273442,0.8288883428343785,-0.7361096056084322,0.4804087833407329,False,False,False,False,False,False,0.009291666666666667,0.005341666666666667,-0.05620057443006228,-0.05225057443006228
completo,EW,2014,Construção e Transporte,entre_turnos,-0.038629334992819286,-0.0019314667496409643,0.007685785755120833,20,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-09-29,2014-10-24,-1.1238645171966193,0.27507009971980656,-3.2728044932799514,0.00963942707986054,-4.353405887790701,0.0018410836366657968,False,True,True,False,True,True,0.00884920634920635,0.005087301587301587,-0.047478541342025636,-0.04371663658012087
completo,EW,2014,Construção e Transporte,ciclo_1sem,0.012202688951869226,0.0001008486690237126,0.004952132212316143,121,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-01-02,2014-06-30,0.22401166037164336,0.8231291756942931,-0.4901705540623145,0.6357406083579908,-1.2711878250970998,0.2355311903420274,False,False,False,False,False,False,0.05353769841269841,0.030778174603174606,-0.041335009460829186,-0.01857548565130538
completo,EW,2014,Construção e Transporte,ciclo_2sem,-0.0940767234810029,-0.0007407616022126213,0.00641557208368791,127,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-07-01,2014-12-30,-1.301202634409814,0.19556346169957273,-2.4866558865143698,0.03461139594373219,-4.329209029316752,0.0019073069963575495,False,True,True,False,True,True,0.05619246031746032,0.032304365079365086,-0.1502691837984632,-0.126381088560368
completo,EW,2014,Construção e Transporte,estendida,-0.0940767234810029,-0.0007407616022126213,0.00641557208368791,127,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2014-07-01,2014-12-30,-1.301202634409814,0.19556346169957273,-2.4866558865143698,0.03461139594373219,-4.329209029316752,0.0019073069963575495,False,True,True,False,True,True,0.05619246031746032,0.032304365079365086,-0.1502691837984632,-0.126381088560368
completo,EW,2014,Construção e Transporte,espelho_antecipacao_45,0.04706453637071786,0.0010696485538799515,0.006368211076099286,44,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-08-05,2013-10-03,1.114166244922608,0.27139692423738593,0.38417281315213253,0.7097696281716908,0.6862424132064471,0.5098512594939826,False,False,False,False,False,False,0.019468253968253968,0.011192063492063493,0.027596282402463895,0.035872472878654374
completo,EW,2014,Construção e Transporte,espelho_antecipacao_60,0.07233767242910084,0.0012260622445610314,0.006033149747387121,59,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-07-15,2013-10-03,1.560969508590572,0.12397128820103576,2.331262417263829,0.04465471864971726,1.7212899478210648,0.11930403104695197,False,True,False,False,True,False,0.026105158730158732,0.015007539682539683,0.046232513698942115,0.05733013274656116
completo,EW,2014,Construção e Transporte,espelho_reacao_curta_1t,0.01852145775043495,0.0016837688864031772,0.007360931292585676,11,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-09-30,2013-10-14,0.7586580295211856,0.4655622972130793,2.333920769706046,0.04446074517469256,3.3078311327181,0.009115371287983676,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,0.013654394258371456,0.015723441877419076
completo,EW,2014,Construção e Transporte,espelho_reacao_media_1t,0.025550904744565818,0.0012167097497412294,0.006566549727344787,21,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-09-23,2013-10-21,0.8491010893835879,0.4058742107709712,1.7700237990896592,0.11050236643289812,3.2719086139337596,0.009653234583446357,False,False,True,False,False,True,0.009291666666666667,0.005341666666666667,0.01625923807789915,0.02020923807789915
completo,EW,2014,Construção e Transporte,espelho_reacao_ampla_1t,0.04985543269962441,0.0012159861634054735,0.006367228839689319,41,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-09-09,2013-11-04,1.2228413131236666,0.2285457142335776,3.531225604714547,0.006401620570238631,4.900432381993957,0.0008471419337781061,False,True,True,False,True,True,0.018140873015873017,0.010428968253968255,0.03171455968375139,0.03942646444565616
completo,EW,2014,Construção e Transporte,espelho_reacao_curta_2t,-0.004042257243804271,-0.0003674779312549337,0.007150225565964614,11,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-10-21,2013-11-04,-0.17045426126276447,0.8680522400533359,2.270617661254405,0.04931324622651889,2.9958806954695514,0.015056609758294703,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.008909320735867763,-0.006840273116820144
completo,EW,2014,Construção e Transporte,espelho_reacao_media_2t,-0.02360870356602832,-0.0011242239793346819,0.006932220738671764,21,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-10-14,2013-11-11,-0.7431733174112339,0.4660176635502573,-0.6175048837853896,0.5522031519867787,-1.1550522071286926,0.2778137081653802,False,False,False,False,False,False,0.009291666666666667,0.005341666666666667,-0.032900370232694987,-0.028950370232694988
completo,EW,2014,Construção e Transporte,espelho_entre_turnos,0.015490803675299467,0.0008153054565947088,0.006855012859306444,19,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-09-30,2013-10-24,0.518428508648076,0.6104738246172108,1.2625190468567415,0.238492854315822,2.3809686782958646,0.0411622839010386,False,False,True,False,False,True,0.008406746031746033,0.0048329365079365074,0.007084057643553434,0.010657867167362958
completo,EW,2014,Construção e Transporte,espelho_ciclo_1sem,0.11744249666820922,0.0009548170460830017,0.005202607095295371,123,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-01-02,2013-07-01,2.03540900024939,0.04397597256036678,0.6203902707906275,0.5503851828416448,1.0446255340382329,0.32344103285249637,True,False,False,True,False,False,0.05442261904761905,0.031286904761904766,0.06301987762059016,0.08615559190630445
completo,EW,2014,Construção e Transporte,espelho_ciclo_2sem,0.07059590803596903,0.0005602849844124527,0.006073643836702548,126,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-07-01,2013-12-30,1.0354876777382125,0.30244030306535574,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,0.014845908035969031,0.03854590803596903
completo,EW,2014,Construção e Transporte,espelho_estendida,0.07059590803596903,0.0005602849844124527,0.006073643836702548,126,-0.001127894191317307,0.5083171918802516,0.5677604271770403,0.005285932292623335,223,0.0013815642667711018,3.932968800140284e-50,2013-09-27,2014-08-25,2013-07-01,2013-12-30,1.0354876777382125,0.30244030306535574,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,0.014845908035969031,0.03854590803596903
completo,EW,2014,Consumo Cíclico,antecipacao_45,-0.023524434532509943,-0.0005227652118335543,0.006631110923633019,45,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-08-04,2014-10-03,-0.5288428575817608,0.5995722765628604,-1.1314044368579181,0.2871302210729878,-1.7552549466239606,0.11310433792270147,False,False,False,False,False,False,0.019910714285714285,0.011446428571428571,-0.04343514881822423,-0.034970863103938515
completo,EW,2014,Consumo Cíclico,antecipacao_60,-0.019108028797031593,-0.0003184671466171932,0.006925184753566551,60,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-07-14,2014-10-03,-0.3562122886403458,0.7229522436112279,-1.4694893371401725,0.1757689111159837,-2.456045239257273,0.03639400242842905,False,False,True,False,False,True,0.02654761904761905,0.015261904761904763,-0.04565564784465064,-0.034369933558936354
completo,EW,2014,Consumo Cíclico,reacao_curta_1t,-0.020553624313244846,-0.0018685113012040769,0.007054010084109468,11,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-09-29,2014-10-13,-0.8785287841582416,0.4002734646732873,-3.022864272639491,0.014412287789058453,-5.1023445438875665,0.000643113461692435,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.025420687805308338,-0.02335164018626072
completo,EW,2014,Consumo Cíclico,reacao_media_1t,-0.04611921977640203,-0.002196153322685811,0.006093835278999894,21,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-09-22,2014-10-20,-1.6515114666158472,0.11424933930859882,-3.019139349321656,0.014499518087052188,-6.6490771077586786,9.383759163750227e-05,False,True,True,False,True,True,0.009291666666666667,0.005341666666666667,-0.0554108864430687,-0.0514608864430687
completo,EW,2014,Consumo Cíclico,reacao_ampla_1t,-0.07322193109253539,-0.0017859007583545215,0.006024967303727318,41,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-09-08,2014-11-03,-1.8979927782172559,0.06493003035200196,-2.9741222305284247,0.015597686788840104,-6.298397472108403,0.00014125267908693395,False,True,True,True,True,True,0.018140873015873017,0.010428968253968255,-0.0913628041084084,-0.08365089934650365
completo,EW,2014,Consumo Cíclico,reacao_curta_2t,-0.010240409958797131,-0.0009309463598906483,0.00579713412159843,11,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-10-20,2014-11-03,-0.5326079595434835,0.6059367045149586,0.2957485324206351,0.7741321968036297,0.18904797541550666,0.8542496859357649,False,False,False,False,False,False,0.004867063492063492,0.002798015873015873,-0.015107473450860623,-0.013038425831813003
completo,EW,2014,Consumo Cíclico,reacao_media_2t,-0.0270141703998473,-0.0012863890666593952,0.006419230617379019,21,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-10-13,2014-11-10,-0.918330501348649,0.3693887471167727,-0.22250483378273442,0.8288883428343785,-0.7361096056084322,0.4804087833407329,False,False,False,False,False,False,0.009291666666666667,0.005341666666666667,-0.03630583706651397,-0.032355837066513966
completo,EW,2014,Consumo Cíclico,entre_turnos,-0.042399010765110774,-0.002119950538255539,0.006514672844474966,20,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-09-29,2014-10-24,-1.4552852079124445,0.16191431553320168,-3.2728044932799514,0.00963942707986054,-4.353405887790701,0.0018410836366657968,False,True,True,False,True,True,0.00884920634920635,0.005087301587301587,-0.051248217114317124,-0.04748631235241236
completo,EW,2014,Consumo Cíclico,ciclo_1sem,0.0013036611072037557,1.0774058737221122e-05,0.005401118443976699,121,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-01-02,2014-06-30,0.021942611949493405,0.982530178209996,-0.4901705540623145,0.6357406083579908,-1.2711878250970998,0.2355311903420274,False,False,False,False,False,False,0.05353769841269841,0.030778174603174606,-0.052234037305494654,-0.02947451349597085
completo,EW,2014,Consumo Cíclico,ciclo_2sem,-0.1348079610967765,-0.0010614800086360355,0.006437241404365953,127,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-07-01,2014-12-30,-1.8582916856156226,0.06546131279071665,-2.4866558865143698,0.03461139594373219,-4.329209029316752,0.0019073069963575495,False,True,True,True,True,True,0.05619246031746032,0.032304365079365086,-0.19100042141423684,-0.16711232617614158
completo,EW,2014,Consumo Cíclico,estendida,-0.1348079610967765,-0.0010614800086360355,0.006437241404365953,127,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2014-07-01,2014-12-30,-1.8582916856156226,0.06546131279071665,-2.4866558865143698,0.03461139594373219,-4.329209029316752,0.0019073069963575495,False,True,True,True,True,True,0.05619246031746032,0.032304365079365086,-0.19100042141423684,-0.16711232617614158
completo,EW,2014,Consumo Cíclico,espelho_antecipacao_45,0.040555580352587085,0.0009217177352860702,0.006151337800535624,44,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-08-05,2013-10-03,0.9939274966475847,0.3258186059885193,0.38417281315213253,0.7097696281716908,0.6862424132064471,0.5098512594939826,False,False,False,False,False,False,0.019468253968253968,0.011192063492063493,0.021087326384333117,0.029363516860523593
completo,EW,2014,Consumo Cíclico,espelho_antecipacao_60,0.04537956577831208,0.0007691451826832555,0.00596898330332004,59,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-07-15,2013-10-03,0.9897692704509725,0.3263981928254003,2.331262417263829,0.04465471864971726,1.7212899478210648,0.11930403104695197,False,True,False,False,True,False,0.026105158730158732,0.015007539682539683,0.019274407048153346,0.030372026095772393
completo,EW,2014,Consumo Cíclico,espelho_reacao_curta_1t,0.001059017318999718,9.627430172724708e-05,0.007077997635045515,11,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-09-30,2013-10-14,0.04511243889115683,0.9649058371989692,2.333920769706046,0.04446074517469256,3.3078311327181,0.009115371287983676,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.003808046173063774,-0.0017389985540161553
completo,EW,2014,Consumo Cíclico,espelho_reacao_media_1t,-0.0033199758554539193,-0.00015809408835494853,0.006433138753303014,21,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-09-23,2013-10-21,-0.11261658648969976,0.9114572219175794,1.7700237990896592,0.11050236643289812,3.2719086139337596,0.009653234583446357,False,False,True,False,False,True,0.009291666666666667,0.005341666666666667,-0.012611642522120586,-0.008661642522120587
completo,EW,2014,Consumo Cíclico,espelho_reacao_ampla_1t,0.03407020339215707,0.0008309805705404164,0.005715609023707088,41,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-09-09,2013-11-04,0.9309369850165243,0.3574710179068443,3.531225604714547,0.006401620570238631,4.900432381993957,0.0008471419337781061,False,True,True,False,True,True,0.018140873015873017,0.010428968253968255,0.015929330376284054,0.023641235138188818
completo,EW,2014,Consumo Cíclico,espelho_reacao_curta_2t,0.0012543369552837917,0.00011403063229852652,0.004794778610364787,11,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-10-21,2013-11-04,0.07887680593294816,0.9386866769925275,2.270617661254405,0.04931324622651889,2.9958806954695514,0.015056609758294703,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.0036127265367797002,-0.0015436789177320815
completo,EW,2014,Consumo Cíclico,espelho_reacao_media_2t,-0.028765993395471954,-0.0013698092093081882,0.0054337606280307725,21,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-10-14,2013-11-11,-1.1552320425968587,0.2616112589274686,-0.6175048837853896,0.5522031519867787,-1.1550522071286926,0.2778137081653802,False,False,False,False,False,False,0.009291666666666667,0.005341666666666667,-0.03805766006213862,-0.03410766006213862
completo,EW,2014,Consumo Cíclico,espelho_entre_turnos,-0.007537309888692766,-0.000396700520457514,0.006672984678586658,19,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-09-30,2013-10-24,-0.2591310429758898,0.7984744341318211,1.2625190468567415,0.238492854315822,2.3809686782958646,0.0411622839010386,False,False,True,False,False,True,0.008406746031746033,0.0048329365079365074,-0.0159440559204388,-0.012370246396629273
completo,EW,2014,Consumo Cíclico,espelho_ciclo_1sem,-0.029872850891639748,-0.0002428687064360955,0.005127744514473321,123,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-01-02,2013-07-01,-0.5252883109506106,0.6003361474035604,0.6203902707906275,0.5503851828416448,1.0446255340382329,0.32344103285249637,False,False,False,False,False,False,0.05442261904761905,0.031286904761904766,-0.0842954699392588,-0.06115975565354451
completo,EW,2014,Consumo Cíclico,espelho_ciclo_2sem,0.025090279696194366,0.0001991292039380505,0.00616867326043438,126,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-07-01,2013-12-30,0.36235016447511864,0.7177022719246136,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,-0.030659720303805635,-0.006959720303805636
completo,EW,2014,Consumo Cíclico,espelho_estendida,0.025090279696194366,0.0001991292039380505,0.00616867326043438,126,-0.0003700678405320836,0.2923951718749283,0.27335032040756724,0.005681722795332378,223,0.2971481403289873,2.469613889447421e-16,2013-09-27,2014-08-25,2013-07-01,2013-12-30,0.36235016447511864,0.7177022719246136,2.062669670752928,0.06918047817230355,1.934882156939521,0.0850043865867518,False,False,False,False,True,True,0.05575,0.03205,-0.030659720303805635,-0.006959720303805636
completo,EW,2014,Consumo Não Cíclico,antecipacao_45,0.0028494844613266212,6.332187691836937e-05,0.008986622783605252,45,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-08-04,2014-10-03,0.0472675969588917,0.9625138491197569,-1.1314044368579181,0.2871302210729878,-1.7552549466239606,0.11310433792270147,False,False,False,False,False,False,0.019910714285714285,0.011446428571428571,-0.017061229824387663,-0.00859694411010195
completo,EW,2014,Consumo Não Cíclico,antecipacao_60,-0.0298927710395714,-0.0004982128506595233,0.00877742164014712,60,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-07-14,2014-10-03,-0.43966671593971984,0.6617848199721825,-1.4694893371401725,0.1757689111159837,-2.456045239257273,0.03639400242842905,False,False,True,False,False,True,0.02654761904761905,0.015261904761904763,-0.05644039008719045,-0.04515467580147616
completo,EW,2014,Consumo Não Cíclico,reacao_curta_1t,-0.036023779562048726,-0.003274889051095339,0.0160859712800518,11,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-09-29,2014-10-13,-0.6752205398996147,0.51484442748301,-3.022864272639491,0.014412287789058453,-5.1023445438875665,0.000643113461692435,False,True,True,False,True,True,0.004867063492063492,0.002798015873015873,-0.04089084305411222,-0.0388217954350646
completo,EW,2014,Consumo Não Cíclico,reacao_media_1t,-0.06195554824725806,-0.0029502642022503837,0.0131705792345643,21,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-09-22,2014-10-20,-1.026515902311273,0.31690445366121467,-3.019139349321656,0.014499518087052188,-6.6490771077586786,9.383759163750227e-05,False,True,True,False,True,True,0.009291666666666667,0.005341666666666667,-0.07124721491392473,-0.06729721491392472
completo,EW,2014,Consumo Não Cíclico,reacao_ampla_1t,-0.07110228085035505,-0.0017342019719598794,0.012691217409508002,41,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-09-08,2014-11-03,-0.8749602438408329,0.3868191530204701,-2.9741222305284247,0.015597686788840104,-6.298397472108403,0.00014125267908693395,False,True,True,False,True,True,0.018140873015873017,0.010428968253968255,-0.08924315386622807,-0.08153124910432331
completo,EW,2014,Consumo Não Cíclico,reacao_curta_2t,-0.010194106784776542,-0.0009267369804342311,0.016268345522276406,11,-6.941219823510917e-05,0.28142174319209184,0.15163683794749372,0.007933289168382878,223,0.8837603935050777,5.6232434835326214e-12,2013-09-27,2014-08-25,2014-10-20,2014-11-03,-0.18893370805522383,0.85392417623639,0.2957485324206351,0.7741321968036297,0.18904797541550666,0.8542496859357649,False,False,False,False,False,False,0.004867063492063492,0.002798015873015873,-0.015061170276840034,-0.012992122657792416
