cenario,ano,setor,janela,car,ar_medio,ar_std,n_dias,alpha,beta,r_squared,sigma_resid,n_obs_estimacao,est_inicio,est_fim,janela_inicio,janela_fim,t_stat_simples,p_value_simples,t_stat_silva,p_value_silva,t_stat_bmp,p_value_bmp,sig_5pct_simples,sig_10pct_simples,sig_5pct_silva,sig_5pct_bmp,selic_anual,ipca_anual,selic_proporcional,ipca_proporcional,car_excesso_selic,car_excesso_ipca
completo,2006,"Petróleo, Gás e Biocombustíveis",reacao_2turno,-0.035363285253348815,-0.0032148441139408014,0.012760202395762789,11,-0.0006646523546750632,0.46419393198818637,0.12792761253148077,0.019694102537999764,223,2005-09-27,2006-08-18,2006-10-23,2006-11-07,-0.8356005143746636,0.4228952497775702,2.0058029398571193,0.07268161149618857,2.1296931490203357,0.059051784919301964,False,False,False,False,0.1513,0.0314,0.006604365079365079,0.0013706349206349206,-0.04196765033271389,-0.03673392017398373
completo,2006,"Petróleo, Gás e Biocombustíveis",ciclo_1sem,-0.019139055152741554,-0.00015560207441253296,0.020245915973045692,123,-0.0006646523546750632,0.46419393198818637,0.12792761253148077,0.019694102537999764,223,2005-09-27,2006-08-18,2006-01-02,2006-06-30,-0.08523746167092407,0.9322123309242425,-0.28577640912109453,0.7808815641419304,0.2574130603349426,0.8020792782384483,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.09298786467655108,-0.03446524562893203
completo,2006,"Petróleo, Gás e Biocombustíveis",ciclo_2sem,0.10770084809685544,0.0008756166511939467,0.026333816304493066,123,-0.0006646523546750632,0.46419393198818637,0.12792761253148077,0.019694102537999764,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.36876760752787396,0.7129401216841718,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,0.03385203857304592,0.09237465762066496
completo,2006,"Petróleo, Gás e Biocombustíveis",estendida,0.10770084809685544,0.0008756166511939467,0.026333816304493066,123,-0.0006646523546750632,0.46419393198818637,0.12792761253148077,0.019694102537999764,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.36876760752787396,0.7129401216841718,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,0.03385203857304592,0.09237465762066496
completo,2006,Saúde,antecipacao_45,0.0022657149436465726,5.034922096992384e-05,0.012066028843989671,45,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-07-28,2006-09-29,0.027992046635705186,0.977795073326174,-0.39403052783008985,0.701830061927158,0.7004855537874141,0.4995971710252707,False,False,False,False,0.1513,0.0314,0.027017857142857142,0.0056071428571428565,-0.02475214219921057,-0.003341427913496284
completo,2006,Saúde,antecipacao_60,0.01634928585584009,0.0002724880975973349,0.011440857924172666,60,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-07-07,2006-09-29,0.18448649061613712,0.8542644904826999,-1.2359619418041685,0.24471788661244553,0.3998289198079959,0.6976894212263713,False,False,False,False,0.1513,0.0314,0.03602380952380952,0.007476190476190476,-0.01967452366796943,0.008873095379649615
completo,2006,Saúde,reacao_curta,0.009235598982137137,0.0008395999074670125,0.009965126939675922,11,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-09-25,2006-10-09,0.27943827348533035,0.7856028469200063,-1.5786186017801782,0.14550343878383165,-1.4376272902148197,0.1810860801257086,False,False,False,False,0.1513,0.0314,0.006604365079365079,0.0013706349206349206,0.002631233902772058,0.007864964061502215
completo,2006,Saúde,reacao_media,0.006293488004023108,0.00029968990495348136,0.011004554828621782,21,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-09-18,2006-10-17,0.12479847625380489,0.9019289588678299,-2.1421120184492644,0.05782868939053776,-1.807162209623332,0.10086800683553943,False,False,False,False,0.1513,0.0314,0.012608333333333333,0.0026166666666666664,-0.006314845329310224,0.0036768213373564416
completo,2006,Saúde,reacao_ampla,-4.176568350926571e-05,-1.0186752075430661e-06,0.011243919692169096,41,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-09-01,2006-10-31,-0.0005801094360389043,0.9995400232204421,-1.3172966904617975,0.21712316841829837,-0.6729618705681601,0.5162210292279859,False,False,False,False,0.1513,0.0314,0.024616269841269838,0.005108730158730158,-0.024658035524779104,-0.005150495842239424
completo,2006,Saúde,reacao_2turno,-0.023095433799458776,-0.0020995848908598887,0.011733969481955363,11,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-10-23,2006-11-07,-0.5934509467738219,0.5660595785591109,2.0058029398571193,0.07268161149618857,2.1296931490203357,0.059051784919301964,False,False,False,False,0.1513,0.0314,0.006604365079365079,0.0013706349206349206,-0.029699798878823853,-0.024466068720093697
completo,2006,Saúde,ciclo_1sem,-0.050009073658834564,-0.0004065778346246713,0.014661849961401427,123,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-01-02,2006-06-30,-0.30754415912538824,0.7589536069087779,-0.28577640912109453,0.7808815641419304,0.2574130603349426,0.8020792782384483,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.1238578831826441,-0.06533526413502504
completo,2006,Saúde,ciclo_2sem,0.0064160804923278,5.216325603518537e-05,0.010532910744823015,123,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.05492484550253593,0.9562881824125053,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.06743272903148173,-0.008910109983862675
completo,2006,Saúde,estendida,0.0064160804923278,5.216325603518537e-05,0.010532910744823015,123,0.0006244106726019369,0.30251745604579994,0.1201113213642151,0.01330500210339296,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.05492484550253593,0.9562881824125053,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.06743272903148173,-0.008910109983862675
completo,2006,Utilidade Pública,antecipacao_45,0.02828751976866631,0.0006286115504148069,0.006691337315093922,45,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-07-28,2006-09-29,0.6301960693260827,0.5318257334072207,-0.39403052783008985,0.701830061927158,0.7004855537874141,0.4995971710252707,False,False,False,False,0.1513,0.0314,0.027017857142857142,0.0056071428571428565,0.0012696626258091696,0.022680376911523456
completo,2006,Utilidade Pública,antecipacao_60,-0.017223137282795533,-0.0002870522880465922,0.006826768602253129,60,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-07-07,2006-09-29,-0.32570277267879294,0.7458015916518999,-1.2359619418041685,0.24471788661244553,0.3998289198079959,0.6976894212263713,False,False,False,False,0.1513,0.0314,0.03602380952380952,0.007476190476190476,-0.05324694680660505,-0.02469932775898601
completo,2006,Utilidade Pública,reacao_curta,0.026782273526831678,0.00243475213880288,0.007903900809114984,11,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-09-25,2006-10-09,1.0216675913508404,0.33101835465907437,-1.5786186017801782,0.14550343878383165,-1.4376272902148197,0.1810860801257086,False,False,False,False,0.1513,0.0314,0.006604365079365079,0.0013706349206349206,0.0201779084474666,0.025411638606196756
completo,2006,Utilidade Pública,reacao_media,0.0025942575454877565,0.00012353607359465507,0.006981004767661265,21,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-09-18,2006-10-17,0.0810933994670223,0.9361737065175442,-2.1421120184492644,0.05782868939053776,-1.807162209623332,0.10086800683553943,False,False,False,False,0.1513,0.0314,0.012608333333333333,0.0026166666666666664,-0.010014075787845576,-2.2409121178909933e-05
completo,2006,Utilidade Pública,reacao_ampla,-0.019330980181036128,-0.0004714873214886861,0.006392691995033938,41,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-09-01,2006-10-31,-0.47225674226315856,0.6393099625415413,-1.3172966904617975,0.21712316841829837,-0.6729618705681601,0.5162210292279859,False,False,False,False,0.1513,0.0314,0.024616269841269838,0.005108730158730158,-0.04394725002230597,-0.024439710339766288
completo,2006,Utilidade Pública,reacao_2turno,0.005123652577067472,0.00046578659791522475,0.010949659393667103,11,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-10-23,2006-11-07,0.14108561025691976,0.8906039357758533,2.0058029398571193,0.07268161149618857,2.1296931490203357,0.059051784919301964,False,False,False,False,0.1513,0.0314,0.006604365079365079,0.0013706349206349206,-0.0014807125022976066,0.0037530176564325515
completo,2006,Utilidade Pública,ciclo_1sem,-0.07353557897178281,-0.0005978502355429497,0.046891345359052664,123,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-01-02,2006-06-30,-0.14140093042509597,0.8877864429502793,-0.28577640912109453,0.7808815641419304,0.2574130603349426,0.8020792782384483,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.14738438849559232,-0.08886176944797329
completo,2006,Utilidade Pública,ciclo_2sem,0.07284162855218246,0.0005922083622128655,0.007862841735675617,123,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.8353097622100831,0.40517618002261946,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.0010071809716270669,0.057515438075991986
completo,2006,Utilidade Pública,estendida,0.07284162855218246,0.0005922083622128655,0.007862841735675617,123,0.00015372376814115084,0.26877022702707015,0.015210295897743698,0.035142017596496405,223,2005-09-27,2006-08-18,2006-07-01,2006-12-31,0.8353097622100831,0.40517618002261946,0.10528693124505423,0.9182301050407276,1.4315629375361028,0.18277208656547672,False,False,False,False,0.1513,0.0314,0.07384880952380952,0.015326190476190474,-0.0010071809716270669,0.057515438075991986
completo,2010,Bens Industriais,antecipacao_45,-0.1347973050593997,-0.0029954956679866603,0.005875160426140975,45,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-07-30,2010-10-01,-3.420229297971986,0.0013607164058508925,-0.22132226008686007,0.8292954001085329,0.40552410049342646,0.6936325879080711,True,True,False,False,0.0975,0.0591,0.017410714285714286,0.010553571428571428,-0.152208019345114,-0.14535087648797115
completo,2010,Bens Industriais,antecipacao_60,-0.018620334286248267,-0.00031033890477080446,0.02047148010636912,60,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-07-08,2010-10-01,-0.11742555043527375,0.9069216742803659,-0.23276397453820544,0.8206395863731781,0.07641702533083672,0.9405945838186067,False,False,False,False,0.0975,0.0591,0.023214285714285715,0.014071428571428572,-0.04183462000053398,-0.03269176285767684
completo,2010,Bens Industriais,reacao_curta,-0.04563821164790127,-0.004148928331627388,0.005372007079801997,11,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-09-27,2010-10-11,-2.561507897080145,0.028299888431140063,0.4726186082696747,0.6466311841905137,1.1749968249097702,0.2672151836109611,True,True,False,False,0.0975,0.0591,0.004255952380952381,0.002579761904761905,-0.04989416402885365,-0.048217973552663176
completo,2010,Bens Industriais,reacao_media,-0.07033566188055163,-0.0033493172324072203,0.006774323311728205,21,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-09-20,2010-10-19,-2.26568751410988,0.03472472229323942,0.6827328050420343,0.5102817865404345,0.7168826365392935,0.48985140141009853,True,True,False,False,0.0975,0.0591,0.008125,0.0049250000000000006,-0.07846066188055162,-0.07526066188055162
completo,2010,Bens Industriais,reacao_ampla,-0.1439198582230563,-0.003510240444464788,0.010368440322513956,41,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-09-03,2010-11-03,-2.1677807818755745,0.03618344630334791,0.5732554060060052,0.5791338982335863,0.8476205138798423,0.41647517772486786,True,True,False,False,0.0975,0.0591,0.01586309523809524,0.00961547619047619,-0.15978295346115154,-0.1535353344135325
completo,2010,Bens Industriais,reacao_2turno,-0.05245185367676062,-0.004768350334250966,0.01849591766820112,11,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-10-25,2010-11-09,-0.8550442974162704,0.412543367673051,0.5072546463720087,0.6229744942476882,0.22771771655033188,0.8244541137226822,False,False,False,False,0.0975,0.0591,0.004255952380952381,0.002579761904761905,-0.056707806057713,-0.055031615581522524
completo,2010,Bens Industriais,ciclo_1sem,0.19944796789796707,0.00163481940899973,0.0276514157370136,122,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-01-02,2010-06-30,0.6530287903536087,0.5149766004607925,0.6830413998465283,0.5100948824662583,0.3286893562128736,0.7491701138134585,False,False,False,False,0.0975,0.0591,0.047202380952380954,0.028611904761904762,0.1522455869455861,0.1708360631360623
completo,2010,Bens Industriais,ciclo_2sem,-0.24384111490976437,-0.0019507289192781149,0.016144667060826935,125,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-1.3508988611367325,0.17918774247995795,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04836309523809524,0.02931547619047619,-0.29220421014785963,-0.27315659110024054
completo,2010,Bens Industriais,estendida,-0.24384111490976437,-0.0019507289192781149,0.016144667060826935,125,0.0026925044800343904,0.44616637272554815,0.062400268061461484,0.025434284436461434,223,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-1.3508988611367325,0.17918774247995795,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04836309523809524,0.02931547619047619,-0.29220421014785963,-0.27315659110024054
completo,2010,Comunicações,antecipacao_45,0.03282915195637338,0.0007461170899175768,0.015634058506057567,44,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-07-30,2010-10-01,0.3165640496956897,0.7531061691140581,-0.22132226008686007,0.8292954001085329,0.40552410049342646,0.6936325879080711,False,False,False,False,0.0975,0.0591,0.017023809523809524,0.01031904761904762,0.015805342432563853,0.022510104337325757
completo,2010,Comunicações,antecipacao_60,-0.02201338531006962,-0.0003795411260356831,0.01578510885672706,58,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-07-08,2010-10-01,-0.18311556331143258,0.8553571391230119,-0.23276397453820544,0.8206395863731781,0.07641702533083672,0.9405945838186067,False,False,False,False,0.0975,0.0591,0.02244047619047619,0.013602380952380953,-0.04445386150054581,-0.03561576626245057
completo,2010,Comunicações,reacao_curta,-0.04933234589141253,-0.004484758717401139,0.017879680431404296,11,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-09-27,2010-10-11,-0.8319087132435318,0.4248804838854432,0.4726186082696747,0.6466311841905137,1.1749968249097702,0.2672151836109611,False,False,False,False,0.0975,0.0591,0.004255952380952381,0.002579761904761905,-0.05358829827236491,-0.05191210779617443
completo,2010,Comunicações,reacao_media,-0.02881616166726713,-0.0014408080833633566,0.015474460446634903,20,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-09-20,2010-10-19,-0.4163951083195607,0.6817869842531228,0.6827328050420343,0.5102817865404345,0.7168826365392935,0.48985140141009853,False,False,False,False,0.0975,0.0591,0.007738095238095239,0.00469047619047619,-0.03655425690536237,-0.03350663785774332
completo,2010,Comunicações,reacao_ampla,0.025020022205475896,0.0006584216369862078,0.013343657435488893,38,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-09-03,2010-11-03,0.30417324324444683,0.7627000829386359,0.5732554060060052,0.5791338982335863,0.8476205138798423,0.41647517772486786,False,False,False,False,0.0975,0.0591,0.014702380952380953,0.008911904761904762,0.010317641253094943,0.016108117443571136
completo,2010,Comunicações,reacao_2turno,0.04511296767603324,0.004511296767603324,0.015006300986614941,10,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-10-25,2010-11-09,0.9506655237227701,0.36660377753449325,0.5072546463720087,0.6229744942476882,0.22771771655033188,0.8244541137226822,False,False,False,False,0.0975,0.0591,0.0038690476190476196,0.002345238095238095,0.04124392005698562,0.042767729580795145
completo,2010,Comunicações,ciclo_1sem,-0.058192997932391965,-0.0004973760507042048,0.023984740289714767,117,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-01-02,2010-06-30,-0.22430697589468637,0.8229130582363171,0.6830413998465283,0.5100948824662583,0.3286893562128736,0.7491701138134585,False,False,False,False,0.0975,0.0591,0.045267857142857144,0.027439285714285715,-0.1034608550752491,-0.08563228364667769
completo,2010,Comunicações,ciclo_2sem,-0.03698468392686839,-0.0003082056993905699,0.01355343117626437,120,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-0.24910476426589936,0.8037091859337431,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,-0.08341325535543982,-0.06512754106972554
completo,2010,Comunicações,estendida,-0.03698468392686839,-0.0003082056993905699,0.01355343117626437,120,2.911984775824075e-05,0.7761389907411609,0.22918450942694069,0.02094025230600521,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-0.24910476426589936,0.8037091859337431,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,-0.08341325535543982,-0.06512754106972554
completo,2010,Construção e Transporte,antecipacao_45,0.033524770830894106,0.0007619266097930479,0.0061502726257755096,44,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-07-30,2010-10-01,0.8217602165733024,0.41574668300530804,-0.22132226008686007,0.8292954001085329,0.40552410049342646,0.6936325879080711,False,False,False,False,0.0975,0.0591,0.017023809523809524,0.01031904761904762,0.01650096130708458,0.023205723211846486
completo,2010,Construção e Transporte,antecipacao_60,0.03924104884716292,0.0006765698077097055,0.006446790285352222,58,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-07-08,2010-10-01,0.799250777166172,0.4274630826068895,-0.23276397453820544,0.8206395863731781,0.07641702533083672,0.9405945838186067,False,False,False,False,0.0975,0.0591,0.02244047619047619,0.013602380952380953,0.016800572656686726,0.025638667894781964
completo,2010,Construção e Transporte,reacao_curta,0.007049626849734,0.0006408751681576363,0.004747224591982421,11,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-09-27,2010-10-11,0.44774424067161833,0.663881176377072,0.4726186082696747,0.6466311841905137,1.1749968249097702,0.2672151836109611,False,False,False,False,0.0975,0.0591,0.004255952380952381,0.002579761904761905,0.002793674468781619,0.004469864944972095
completo,2010,Construção e Transporte,reacao_media,-0.025682820970509442,-0.0012841410485254722,0.007683637950474475,20,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-09-20,2010-10-19,-0.7474133205413453,0.46396450010006673,0.6827328050420343,0.5102817865404345,0.7168826365392935,0.48985140141009853,False,False,False,False,0.0975,0.0591,0.007738095238095239,0.00469047619047619,-0.033420916208604684,-0.03037329716098563
completo,2010,Construção e Transporte,reacao_ampla,0.025155312219777102,0.0006619819005204501,0.009463351892368958,38,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-09-03,2010-11-03,0.4312140712606165,0.6688147983127268,0.5732554060060052,0.5791338982335863,0.8476205138798423,0.41647517772486786,False,False,False,False,0.0975,0.0591,0.014702380952380953,0.008911904761904762,0.010452931267396149,0.01624340745787234
completo,2010,Construção e Transporte,reacao_2turno,-0.0020742973618909557,-0.00020742973618909557,0.004397678034756515,10,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-10-25,2010-11-09,-0.1491583548457101,0.8847175139750272,0.5072546463720087,0.6229744942476882,0.22771771655033188,0.8244541137226822,False,False,False,False,0.0975,0.0591,0.0038690476190476196,0.002345238095238095,-0.005943344980938575,-0.00441953545712905
completo,2010,Construção e Transporte,ciclo_1sem,0.007438303931165017,6.357524727491467e-05,0.010804506635062385,117,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-01-02,2010-06-30,0.06364672306909558,0.9493610743003567,0.6830413998465283,0.5100948824662583,0.3286893562128736,0.7491701138134585,False,False,False,False,0.0975,0.0591,0.045267857142857144,0.027439285714285715,-0.037829553211692124,-0.020000981783120698
completo,2010,Construção e Transporte,ciclo_2sem,0.11410839462015473,0.0009509032885012895,0.007578916764680934,120,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,1.3744211667428854,0.17189381436390594,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,0.0676798231915833,0.0859655374772976
completo,2010,Construção e Transporte,estendida,0.11410839462015473,0.0009509032885012895,0.007578916764680934,120,0.0003795888337805696,0.674675038713581,0.5344304753218465,0.009264055091214758,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,1.3744211667428854,0.17189381436390594,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,0.0676798231915833,0.0859655374772976
completo,2010,Consumo Cíclico,antecipacao_45,0.06640285981409501,0.0015091559048657957,0.007275931001073418,44,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-07-30,2010-10-01,1.375852488389651,0.17599169676453674,-0.22132226008686007,0.8292954001085329,0.40552410049342646,0.6936325879080711,False,False,False,False,0.0975,0.0591,0.017023809523809524,0.01031904761904762,0.049379050290285484,0.05608381219504739
completo,2010,Consumo Cíclico,antecipacao_60,0.05478241505219073,0.0009445243974515644,0.006719743796368356,58,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-07-08,2010-10-01,1.0704699050924387,0.2889198351454594,-0.23276397453820544,0.8206395863731781,0.07641702533083672,0.9405945838186067,False,False,False,False,0.0975,0.0591,0.02244047619047619,0.013602380952380953,0.03234193886171454,0.041180034099809776
completo,2010,Consumo Cíclico,reacao_curta,0.01115246929672364,0.0010138608451566945,0.006734530223448392,11,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-09-27,2010-10-11,0.49930669273848255,0.6283647195400146,0.4726186082696747,0.6466311841905137,1.1749968249097702,0.2672151836109611,False,False,False,False,0.0975,0.0591,0.004255952380952381,0.002579761904761905,0.006896516915771259,0.008572707391961736
completo,2010,Consumo Cíclico,reacao_media,0.015175502415822953,0.0007587751207911476,0.008082429771078868,20,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-09-20,2010-10-19,0.41984224986297486,0.6793100781274939,0.6827328050420343,0.5102817865404345,0.7168826365392935,0.48985140141009853,False,False,False,False,0.0975,0.0591,0.007738095238095239,0.00469047619047619,0.007437407177727714,0.010485026225346764
completo,2010,Consumo Cíclico,reacao_ampla,0.001844408164946792,4.8537056972284e-05,0.007123958684539604,38,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-09-03,2010-11-03,0.04199947345458066,0.9667249490225409,0.5732554060060052,0.5791338982335863,0.8476205138798423,0.41647517772486786,False,False,False,False,0.0975,0.0591,0.014702380952380953,0.008911904761904762,-0.012857972787434162,-0.0070674965969579695
completo,2010,Consumo Cíclico,reacao_2turno,-0.014293656266944734,-0.0014293656266944734,0.0041153339841219026,10,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-10-25,2010-11-09,-1.098343659821564,0.30056749535612504,0.5072546463720087,0.6229744942476882,0.22771771655033188,0.8244541137226822,False,False,False,False,0.0975,0.0591,0.0038690476190476196,0.002345238095238095,-0.018162703885992355,-0.01663889436218283
completo,2010,Consumo Cíclico,ciclo_1sem,-0.06872885194755812,-0.0005874260850218643,0.007499636196225029,117,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-01-02,2010-06-30,-0.8472390452049534,0.3986065296147019,0.6830413998465283,0.5100948824662583,0.3286893562128736,0.7491701138134585,False,False,False,False,0.0975,0.0591,0.045267857142857144,0.027439285714285715,-0.11399670909041526,-0.09616813766184384
completo,2010,Consumo Cíclico,ciclo_2sem,-0.14752790851969647,-0.0012293992376641372,0.016003031865229313,120,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-0.8415526511715209,0.401726380709003,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,-0.1939564799482679,-0.1756707656625536
completo,2010,Consumo Cíclico,estendida,-0.14752790851969647,-0.0012293992376641372,0.016003031865229313,120,0.0015817028453458698,0.316544647790373,0.2950782276397673,0.007197748633278592,214,2009-09-24,2010-08-20,2010-07-01,2010-12-31,-0.8415526511715209,0.401726380709003,-1.1471939273041019,0.27800742715004145,-1.0158152180542324,0.3336642429833505,False,False,False,False,0.0975,0.0591,0.04642857142857143,0.028142857142857143,-0.1939564799482679,-0.1756707656625536
completo,2010,Consumo Não Cíclico,antecipacao_45,-0.09356641137243277,-0.002126509349373472,0.01098076338243901,44,0.0003822315886010968,0.34447060335251095,0.12061011886845818,0.013683930092963642,214,2009-09-24,2010-08-20,2010-07-30,2010-10-01,-1.2845798382895375,0.20581660255315537,-0.22132226008686007,0.8292954001085329,0.40552410049342646,0.6936325879080711,False,False,False,False,0.0975,0.0591,0.017023809523809524,0.01031904761904762,-0.11059022089624229,-0.10388545899148038
